System Of Mapping,Source System Code,Source Table,Source Column,Transformation/Business Rules,Target Table Name,Target Column Name,Map Change Date
JDA Supply Planning,JDAPlanning,BOM,SUBORDLOC,,EDW_SUPPLY_PLANNING_PRODUCT_BOM_VIEW,CMPNT_BOM_LOC_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,BOM,SUPERSEDESW,,EDW_SUPPLY_PLANNING_PRODUCT_BOM_VIEW,CMPNT_BOM_SUPERSEDE_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,BOM,UNITCONVFACTOR,,EDW_SUPPLY_PLANNING_PRODUCT_BOM_VIEW,UNIT_CONV_FACTOR,2022-04-07
JDA Supply Planning,JDAPlanning,BOM,YIELDFACTOR,,EDW_SUPPLY_PLANNING_PRODUCT_BOM_VIEW,YIELD_FACTOR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LOADID,LOADID,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_HDR_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_HEADER,ORP_RCRD_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,APPROVALSTATUS,,EDW_VEHICLE_LOAD_HEADER,LOD_APRV_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,ARRIVDATE,,EDW_VEHICLE_LOAD_HEADER,LOD_ARRVL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,CONSOLIDATEDLOADSEQNUM,,EDW_VEHICLE_LOAD_HEADER,CONSOLIDATED_LOD_SEQ_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LOADID,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_ID,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,DESCR,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_DESC,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,DESTSTATUS,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_TRNSPRT_STAT,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,EXPORTED,,EDW_VEHICLE_LOAD_HEADER,LOD_ALREADY_EXPORTED_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,GROUPORDERID,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_GRP_ORD_ID_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LANEGROUPID,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_LANE_GRP_ID_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LANEGROUPMINMETSW,,EDW_VEHICLE_LOAD_HEADER,LANE_GRP_MET_MIN_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LBSOURCE,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_ORIG_STAT,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LBSTATUS,,EDW_VEHICLE_LOAD_HEADER,LOD_BUILDING_STAT_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LOADSW,,EDW_VEHICLE_LOAD_HEADER,ADDTN_LOD_POSBL_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,LSRULEMETSW,,EDW_VEHICLE_LOAD_HEADER,LOD_SATISFACTION_RULE_MET_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,MAXCAPACITYEXCEEDEDSW,,EDW_VEHICLE_LOAD_HEADER,MAX_CAPACITY_EXCEEDED_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,MAXCAPACITYMETSW,,EDW_VEHICLE_LOAD_HEADER,MAX_CAPACITY_MET_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,ORDERID,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_ORD_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,ORDEROPTSEQNUM,,EDW_VEHICLE_LOAD_HEADER,VHCL_LOD_SEQ_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,SHIPDATE,,EDW_VEHICLE_LOAD_HEADER,LOD_DISPATCHED_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,SOURCESTATUS,,EDW_VEHICLE_LOAD_HEADER,LOD_QTY_SHIP_STAT,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,STATUSDESC,,EDW_VEHICLE_LOAD_HEADER,STAT_DESC,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,STATUSDESCR,,EDW_VEHICLE_LOAD_HEADER,STAT_VAL,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,TOLERANCECAPMETSW,,EDW_VEHICLE_LOAD_HEADER,TLRNCE_CAPACITY_MET_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,TRANSMODE,,EDW_VEHICLE_LOAD_HEADER,TRNSPRT_MODE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,TRANSMODEMINMETSW,,EDW_VEHICLE_LOAD_HEADER,TRNSPRT_MIN_MET_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_ERPARRIVDATE,,EDW_VEHICLE_LOAD_HEADER,ERP_ARRVL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_ERPSHIPDATE,,EDW_VEHICLE_LOAD_HEADER,ERP_SHIP_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_GLOBAL_SOLVE,,EDW_VEHICLE_LOAD_HEADER,GLB_SOLVE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_RECORD_TYPE,,EDW_VEHICLE_LOAD_HEADER,RCRD_TYP,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_SOURCE_REF,,EDW_VEHICLE_LOAD_HEADER,SRC_REF_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_VENDOR,,EDW_VEHICLE_LOAD_HEADER,VEND_NAME,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_VENDORGLOBALCODE,,EDW_VEHICLE_LOAD_HEADER,VEND_GLB_CD,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,U_VMIPO,,EDW_VEHICLE_LOAD_HEADER,VMIPO,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,UPDATED,,EDW_VEHICLE_LOAD_HEADER,LOD_MGR_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOAD,VENDORMINMETSW,,EDW_VEHICLE_LOAD_HEADER,VEND_MIN_MET_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,"LOADID,PRIMARYITEM,EXPDATE,ITEM,DEST","LOADID,PRIMARYITEM,EXPDATE,ITEM,DEST",EDW_VEHICLE_LOAD_LINE,VHCL_LOD_LN_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,SRC_SYS_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,SRC_RCRD_CREATE_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,SRC_RCRD_CREATE_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,SRC_RCRD_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,SRC_RCRD_UPD_USERID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,RCRD_HASH_KEY,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,DEL_FROM_SRC_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,ETL_INS_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,ETL_INS_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,ETL_UPD_PID,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,ETL_UPD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,ZONE3_LOD_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,VER_EFF_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,VER_EXPR_DTE,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,CURR_RCRD_FLAG,2022-04-07
Audit_Field,JDAPlanning,,,,EDW_VEHICLE_LOAD_LINE,ORP_RCRD_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ACTION,,EDW_VEHICLE_LOAD_LINE,LOD_ACTN_PERFORM_TYP,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ACTION_ALLOWED_SW,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_SUGGESTED_ACTN_ALLOW_FLAG,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ACTION_DATE,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_SUGGESTED_SUPPLY_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ACTION_QTY,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_SUGGESTED_SUPPLY_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,DEST,,EDW_VEHICLE_LOAD_LINE,DEST_LOC_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,DRAW_QTY,,EDW_VEHICLE_LOAD_LINE,DRAW_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,EARLIESTSELLDATE,,EDW_VEHICLE_LOAD_LINE,SELL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,EXP_DATE,,EDW_VEHICLE_LOAD_LINE,SKU_EXPR_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,GROUPORDERID,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_GRP_ORD_ID,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ITEM,,EDW_VEHICLE_LOAD_LINE,PROD_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,LB_SOURCE,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_ORIG_STAT,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,LOAD_ID,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_ID,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,LOAD_LINE_ID,,EDW_VEHICLE_LOAD_LINE,LOD_LN_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,MUSTGOQTY,,EDW_VEHICLE_LOAD_LINE,MUST_GO_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ORDER_ID,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_ORD_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,ORDER_NUM,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_LN_ORD_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,PRIMARY_ITEM,,EDW_VEHICLE_LOAD_LINE,DMD_PROD_KEY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,PRIMARYITEMQTY,,EDW_VEHICLE_LOAD_LINE,DMD_PRIM_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,PRIORITY,,EDW_VEHICLE_LOAD_LINE,LOD_PRYRT_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,PROJECT,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_PROJ_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,QTY,,EDW_VEHICLE_LOAD_LINE,PROD_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,REVISED_DATE,,EDW_VEHICLE_LOAD_LINE,REVISED_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,REVISED_EXP_DATE,,EDW_VEHICLE_LOAD_LINE,REVISED_EXPR_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SCHED_ARRIV_DATE,,EDW_VEHICLE_LOAD_LINE,SCHED_ARRVL_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SCHED_SHIP_DATE,,EDW_VEHICLE_LOAD_LINE,LOD_SCHED_SHIP_DTE,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SEQNUM,,EDW_VEHICLE_LOAD_LINE,LOD_LN_SEQ_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SOURCE,,EDW_VEHICLE_LOAD_LINE,SRC_LOC,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SOURCING,,EDW_VEHICLE_LOAD_LINE,SRC_MTHD_NAME,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SUPPLYID,,EDW_VEHICLE_LOAD_LINE,SUPPLY_ID,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SUPPLY_MTD,,EDW_VEHICLE_LOAD_LINE,SUPPLY_MTHD,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,SUPP_ORDER_QTY,,EDW_VEHICLE_LOAD_LINE,SUPL_ORD_QTY,2022-04-07
JDA Supply Planning,JDAPlanning,VEHICLELOADLINE,U_APPROVE,,EDW_VEHICLE_LOAD_LINE,VHCL_LOD_PROD_STAT_APRV_NBR,2022-04-07
JDA Supply Planning,JDAPlanning,NETWORK,"SOURCE,TRANSMODE,DEST","SOURCE,TRANSMODE,DEST",EDW_NETWORK,NETWORK_KEY,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,SRC_SYS_KEY,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,SRC_RCRD_CREATE_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,SRC_RCRD_CREATE_USERID,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,SRC_RCRD_UPD_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,SRC_RCRD_UPD_USERID,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,RCRD_HASH_KEY,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,DEL_FROM_SRC_FLAG,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,ETL_INS_PID,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,ETL_INS_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,ETL_UPD_PID,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,ETL_UPD_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,ZONE3_LOD_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,VER_EFF_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,VER_EXPR_DTE,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,CURR_RCRD_FLAG,2022-05-29
Audit_Field,JDAPlanning,,,,EDW_NETWORK,ORP_RCRD_FLAG,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,ARRIVCAL,,EDW_NETWORK,ARRVL_CLNDR_ID,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,AUTOAPPROVALSW,,EDW_NETWORK,ORD_APRV_FLAG,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,CARRIER,,EDW_NETWORK,TRNSPRT_CARRIER_NAME,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,COVDURADJTOLERANCE,,EDW_NETWORK,COVER_DUR_ADJUST_TLRNCE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,DEST,,EDW_NETWORK,DEST_LOC_KEY,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,DISTANCE,,EDW_NETWORK,LOC_DISTANCE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,DISTANCEUOM,,EDW_NETWORK,UOM_DISTANCE_UNIT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,FWDBUYACTIVEDUR,,EDW_NETWORK,DEAL_DSCTU_DTE_CNT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LANEGROUPID,,EDW_NETWORK,LANE_GRP_NBR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADBUILDADJDOWNTOLERANCE,,EDW_NETWORK,ADJUSTING_LOD_DECR_PCT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADBUILDADJUPTOLERANCE,,EDW_NETWORK,ADJUSTING_LOD_INCREASE_PCT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADBUILDRULE,,EDW_NETWORK,LOD_BUILD_RULE_TYP,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADMINIMUMRULE,,EDW_NETWORK,LOD_MIN_RULE_TYP,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADSEQRULE,,EDW_NETWORK,LOD_SEQ_RULE_TYP,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADTIME,,EDW_NETWORK,VHCL_LOD,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOADTOLERANCE,,EDW_NETWORK,LOD_TLRNCE_PCT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,MUSTGODAYS,,EDW_NETWORK,BUILD_TRNSPRT_LOD_DY_CNT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,ORDERREVIEWCAL,,EDW_NETWORK,ORD_RVW_CLNDR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,PRIMARYLSDUR,,EDW_NETWORK,PRIM_LOD_SATISFACTION_DUR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,PRIMARYLSRULE,,EDW_NETWORK,PRIM_LOD_SATISFACTION_RULE_TYP,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,RANK,,EDW_NETWORK,TRNSPRT_MODE_RANK_NBR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,RATEPERCWT,,EDW_NETWORK,SHIP_COST_VAL,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,SECONDARYLSRULE,,EDW_NETWORK,SCNDRY_LOD_SATISFACTION_RULE_TYP,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,SHIPCAL,,EDW_NETWORK,SHIP_CLNDR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,SOURCE,,EDW_NETWORK,SOURCING_MTHD_TYP,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,TRANSCAL,,EDW_NETWORK,SRC_TRNSPRT_DEPART_DTE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,TRANSLEADTIME,,EDW_NETWORK,TOT_TRANSIT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,TRANSLEADTIMESD,,EDW_NETWORK,TRANSIT_LEADTIME_STD_DEVN,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,TRANSMODE,,EDW_NETWORK,TRNSPRT_MODE_NAME,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,TRANSMODEMINRULE,,EDW_NETWORK,TRNSPRT_MIN_RULE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,UNLOADTIME,,EDW_NETWORK,VHCL_UNLD,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,VENDORMINRULE,,EDW_NETWORK,VEND_MIN_RULE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_DEFAULT,,EDW_NETWORK,DFLT_SOURCING_LANE_FLAG,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_DEPRECCYCLE,,EDW_NETWORK,SAP_DPLY_RECOMMENDATION,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_DESTCTRY,,EDW_NETWORK,DEST_CNTRY_CD,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_DESTTRANSZONE,,EDW_NETWORK,DEST_TRNSPRT_ZONE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_INCLUDE_INTRANSITS_YN,,EDW_NETWORK,INCLD_IN_TRANSIT_FLAG,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_LTV_CAP_SW,,EDW_NETWORK,LEADTIME_CAP_FLAG,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_PICKPACKTIME,,EDW_NETWORK,PICK_PKG_TM,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_RECSHIPDAYS,,EDW_NETWORK,RECOMMENDED_SHIP_DTE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_RECSHIPFIRMHRZN,,EDW_NETWORK,RECOMMENDED_SHIP_FIRM_HORIZON,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SAPROUTE,,EDW_NETWORK,SAP_ROUTE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SAPROUTELT,,EDW_NETWORK,SAP_ROUTE_LEADTIME,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SHIPCOND,,EDW_NETWORK,SAP_SHIP_COND,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SHIPPOINT,,EDW_NETWORK,SHIP_POINT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SHIPTO,,EDW_NETWORK,SHIPTO_CD,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SOLDTO,,EDW_NETWORK,SOLDTO_CD,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SRCCTRY,,EDW_NETWORK,SRC_CNTRY_CD,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_SRCTRANSZONE,,EDW_NETWORK,SRC_TRNSPRT_ZONE,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,U_VENDOR,,EDW_NETWORK,VEND_NAME,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,USEALTTRANSMODESW,,EDW_NETWORK,ALT_TRNSPRT_FLAG,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,ORDERCOST,,EDW_NETWORK,BUILD_TRNSPRT_LOD_COST,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,RIOMAXCOVDUR,,EDW_NETWORK,REPL_MAX_CVRG_DUR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,RIOMINCOVDUR,,EDW_NETWORK,REPL_MIN_CVRG_DUR,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,FWDBUYEFFECTPCT,,EDW_NETWORK,FORWARD_BUY_EFF_PCT,2022-05-29
JDA Supply Planning,JDAPlanning,NETWORK,LOOKAHEADDAYS,,EDW_NETWORK,LOOK_AHEAD_DYS,2022-05-29
JDA Supply Planning,JDAPlanning,CUSTORDER,"ITEM,LOC,ORDERID,SHIPDATE","ITEM,LOC,ORDERID,SHIPDATE",EDW_CUSTOMER_ORDER,CUST_ORD_KEY,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,SRC_SYS_KEY,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,SRC_RCRD_CREATE_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,SRC_RCRD_CREATE_USERID,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,SRC_RCRD_UPD_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,SRC_RCRD_UPD_USERID,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,RCRD_HASH_KEY,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,DEL_FROM_SRC_FLAG,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,ETL_INS_PID,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,ETL_INS_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,ETL_UPD_PID,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,ETL_UPD_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,ZONE3_LOD_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,VER_EFF_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,VER_EXPR_DTE,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,CURR_RCRD_FLAG,2022-06-03
Audit_Field,JDAPlanning,,,,EDW_CUSTOMER_ORDER,ORP_RCRD_FLAG,2022-06-03
JDA Supply Planning,JDAPlanning,CUSTORDER,CALCPRIORITY,,EDW_CUSTOMER_ORDER,FCST_ORD_PRYRT_NBR,2022-06-03
JDA Supply Planning,JDAPlanning,CUSTORDER,COST,,EDW_CUSTOMER_ORDER,CUST_ORD_COST,2022-06-03
